codigo_produto;descricaoproduto;codigo_familia;preco_venda_unitario;custo_produto_unitario
2868507;Luxurious Automotive Repair Red #962;CAMF;86.30;36.72
2868510;Useful Automotive Repair Cyan #763;CAMF;86.30;36.72
2868511;Beautiful Automotive Repair Gold #927;CAMF;86.30;36.72
2868512;Sophisticated Automotive Repair Red #369;CAMF;83.40;35.46
2868514;Delicious Automotive Repair Teal #40;CAMF;83.40;34.04
2868515;Sophisticated Automotive Repair Yellow #654;CAMF;83.40;34.04
2868516;Long-Lasting Automotive Repair Teal #936;CAMF;83.40;34.04
2868517;Sustainable Automotive Repair Silver #500;CAMF;83.40;34.04
2868518;Delicious Automotive Repair White #759;CAMF;83.40;34.04
2868519;Delicious Automotive Repair Yellow #140;CAMF;88.20;37.51
2868601;Comfortable Automotive Repair Magenta #305;CAMF;113.80;48.42
2868603;Beautiful Automotive Repair Navy #751;CAMF;113.80;48.42
2868701;Durable Automotive Repair Teal #782;CAMF;80.20;34.14
2868702;Beautiful Automotive Repair Olive #856;CAMF;80.20;34.14
2868703;High-Quality Automotive Repair Green #659;CAMF;80.20;34.14
2868704;Comfortable Automotive Repair Gray #21;CAMF;80.20;34.14
2868705;Useful Automotive Repair Silver #568;CAMF;80.20;34.14
2868707;Delicious Automotive Repair Magenta #374;CAMF;54.90;34.14
2868711;Beautiful Automotive Repair Silver #618;CAMF;54.90;34.14
2868716;Durable Automotive Repair Olive #166;CAMF;77.60;33.03
2868800;Long-Lasting Automotive Repair Blue #120;CAMF;97.70;39.82
2868801;Durable Automotive Repair Purple #611;CAMF;97.70;41.55
2868802;Practical Automotive Repair Orange #123;CAMF;97.70;41.55
2868803;Sophisticated Automotive Repair Brown #420;CAMF;97.70;41.55
2868902;Powerful Automotive Repair Yellow #990;CAMF;78.30;33.31
2868904;Versatile Automotive Repair Gold #377;CAMF;78.30;33.31
2868905;Powerful Automotive Repair Gray #766;CAMF;78.30;33.31
2868906;Sophisticated Automotive Repair Olive #255;CAMF;78.30;33.31
2868907;Fun Automotive Repair White #801;CAMF;78.30;33.31
2868909;Sustainable Automotive Repair Red #367;CAMF;78.30;33.31
2868913;Elegant Automotive Repair Teal #221;CAMF;78.30;33.31
2868915;Comfortable Automotive Repair Pink #640;CAMF;78.30;33.31
2868916;Stylish Automotive Repair Navy #641;CAMF;78.30;33.31
2869000;Elegant Automotive Repair Purple #522;CAMF;106.20;45.19
2869001;Fun Automotive Repair White #825;CAMF;106.20;45.18
2869002;Innovative Automotive Repair Navy #754;CAMF;106.20;45.18
2869003;Practical Automotive Repair Orange #57;CAMF;106.20;45.18
2869004;Luxurious Automotive Repair Maroon #588;CAMF;106.20;45.18
2869005;Durable Automotive Repair Brown #252;CAMF;106.20;45.19
2869007;Useful Automotive Repair Teal #659;CAMF;106.20;45.18
2869008;Durable Automotive Repair Navy #45;CAMF;106.20;45.18
2869011;Useful Automotive Repair Teal #803;CAMF;106.20;45.19
2869012;Elegant Automotive Repair Orange #227;CAMF;106.20;45.19
2869015;Sustainable Automotive Repair Green #142;CAMF;106.20;45.18
2869017;Powerful Automotive Repair Black #310;CAMF;106.20;45.19
2869019;Luxurious Automotive Repair Blue #692;CAMF;106.20;45.19
2869400;Comfortable Video Games Gray #211;DMA ;20.00;8.72
2869401;Practical Video Games Pink #658;DMA ;19.90;8.69
2869505;Eco-Friendly Jewelry Magenta #553;CCOF;144.40;84.90
2869521;Eco-Friendly Jewelry Orange #978;CCOF;99.90;84.90
2869522;Sustainable Jewelry Red #862;CCOF;99.90;84.90
2869531;Long-Lasting Jewelry Teal #278;CCOF;99.90;72.17
2870100;Long-Lasting Tools Cyan #958;FR  ;214.20;146.43
2871000;Modern Home Appliances Gray #191;CSF ;479.50;209.46
2871003;Delicious Home Appliances Yellow #71;CSF ;479.50;209.45
2871004;Comfortable Home Appliances Green #596;CSF ;479.50;115.20
2871006;Comfortable Home Appliances Lime #210;CSF ;479.50;209.45
2871009;Elegant Home Appliances Brown #667;CSF ;479.50;209.45
2871010;Stylish Home Appliances Red #784;CSF ;479.50;163.20
2871011;Stylish Home Appliances Cyan #285;CSF ;479.50;163.20
2871101;Stylish Home Appliances Brown #223;CSF ;529.50;231.28
2871102;Stylish Home Appliances Black #378;CSF ;529.50;218.19
2871103;Durable Home Appliances Purple #171;CSF ;529.50;218.19
2871106;Fun Home Appliances Yellow #497;CSF ;529.50;218.19
2871111;Sustainable Home Appliances Blue #259;CSF ;579.40;218.19
2871114;Elegant Home Appliances White #287;CSF ;449.50;231.27
2871117;High-Quality Home Appliances Silver #777;CSF ;449.50;253.09
2871118;Eco-Friendly Home Appliances Pink #228;CSF ;449.50;253.09
2871119;Practical Home Appliances Olive #747;CSF ;449.50;253.09
2871201;Durable Home Appliances Navy #559;CSF ;529.50;231.28
2871202;Powerful Home Appliances Cyan #407;CSF ;529.50;218.19
2871203;Durable Home Appliances Magenta #782;CSF ;529.50;218.19
2871207;Eco-Friendly Home Appliances Brown #498;CSF ;379.90;209.45
2871301;High-Quality Home Appliances Silver #609;CSF ;382.90;196.37
2871302;Comfortable Home Appliances Olive #698;CSF ;382.90;196.37
2871304;Elegant Home Appliances Yellow #505;CSF ;382.90;163.20
2871307;Beautiful Home Appliances Cyan #707;CSF ;382.90;196.37
2871309;High-Quality Home Appliances Gray #25;CSF ;382.90;196.37
2871310;Long-Lasting Home Appliances Magenta #539;CSF ;382.90;196.37
2871312;Versatile Home Appliances Navy #359;CSF ;259.90;196.37
2871314;Sustainable Home Appliances Yellow #373;CSF ;259.90;196.37
2871405;Fun Home Appliances Yellow #705;CSF ;379.90;159.25
2871407;Modern Home Appliances Olive #316;CSF ;399.90;167.62
2871409;Beautiful Home Appliances Red #409;CSF ;399.90;167.62
2871410;Beautiful Home Appliances Teal #779;CSF ;399.90;167.62
2871415;Luxurious Home Appliances Maroon #299;CSF ;379.90;159.24
2871416;Delicious Home Appliances Silver #422;CSF ;379.90;159.25
2871417;High-Quality Home Appliances Pink #685;CSF ;379.90;159.25
2871500;Practical Lighting Navy #164;CS  ;399.90;218.19
2871506;High-Quality Lighting Red #182;CS  ;399.90;218.19
2871507;Versatile Lighting Cyan #327;CS  ;529.50;231.27
2871509;Modern Lighting Yellow #21;CS  ;529.50;231.27
2871511;Versatile Lighting Orange #119;CS  ;529.50;231.28
2871513;Practical Lighting Red #518;CS  ;529.50;231.27
2871515;Eco-Friendly Lighting Maroon #302;CS  ;579.40;253.09
2871517;Modern Lighting Cyan #174;CS  ;579.40;253.09
2871521;Fun Lighting Orange #965;CS  ;579.40;231.27
2871605;High-Quality Lighting Silver #317;CS  ;239.50;100.37
2871606;Comfortable Lighting Red #403;CS  ;239.50;100.36
2871607;Versatile Lighting Silver #354;CS  ;224.90;96.39
2871609;Modern Lighting Purple #152;CS  ;224.90;117.34
2871610;Fun Lighting Navy #862;CS  ;224.90;117.34
2871611;Beautiful Lighting Teal #88;CS  ;224.90;117.34
2871613;Sophisticated Lighting Olive #246;CS  ;224.90;117.34
2871615;Fun Lighting Black #113;CS  ;224.90;117.34
2871623;Versatile Lighting Maroon #171;CS  ;300.00;125.72
2871624;Durable Lighting Green #911;CS  ;300.00;125.72
2871625;Innovative Lighting Red #280;CS  ;300.00;125.72
2871626;Luxurious Lighting Navy #557;CS  ;300.00;125.72
2871701;Beautiful Books Purple #171;CSMC;629.40;274.92
2871702;Innovative Books Maroon #314;CSMC;629.40;274.92
2871703;Versatile Books Brown #309;CSMC;629.40;274.92
2871704;Comfortable Books Red #564;CSMC;629.40;274.92
2871705;High-Quality Books White #780;CSMC;629.40;274.92
2871708;Versatile Books Gold #861;CSMC;679.30;230.40
2871710;Durable Books Green #358;CSMC;679.30;230.40
2871712;Fun Books Lime #360;CSMC;679.30;230.40
2871713;Sophisticated Books Maroon #15;CSMC;679.30;296.73
2871717;Eco-Friendly Books Pink #896;CSMC;542.90;296.73
2871721;Powerful Books Maroon #834;CSMC;542.90;274.92
2871724;Powerful Books Gold #23;CSMC;542.90;296.73
2871726;Practical Books Gold #153;CSMC;542.90;296.73
2871800;Stylish Lighting Black #782;CS  ;402.90;163.20
2871801;Modern Lighting Red #113;CS  ;402.90;163.20
2871804;Elegant Lighting Pink #430;CS  ;402.90;196.37
2871808;Practical Lighting Pink #818;CS  ;402.90;196.37
2871809;Modern Lighting Gray #106;CS  ;402.90;196.37
2871812;Fun Lighting Lime #177;CS  ;402.90;196.37
2871815;Powerful Lighting White #571;CS  ;402.90;163.20
2871817;Powerful Lighting White #838;CS  ;402.90;196.37
2871820;Versatile Lighting Cyan #516;CS  ;402.90;196.37
2872301;High-Quality Musical Accessories Black #464;CSFC;649.30;283.64
2872302;Beautiful Musical Accessories Orange #138;CSFC;649.30;288.00
2872304;Delicious Musical Accessories White #773;CSFC;649.30;288.00
2872305;Useful Musical Accessories Lime #205;CSFC;649.30;274.92
2872309;Eco-Friendly Musical Accessories Brown #895;CSFC;649.30;283.64
2872310;Delicious Musical Accessories Orange #707;CSFC;649.30;283.64
2872313;Versatile Musical Accessories Navy #722;CSFC;527.90;283.64
2872314;High-Quality Musical Accessories Yellow #254;CSFC;527.90;305.46
2872315;Sophisticated Musical Accessories Gray #515;CSFC;527.90;283.64
2872316;Useful Musical Accessories Navy #86;CSFC;527.90;283.64
2872317;Luxurious Musical Accessories Orange #845;CSFC;527.90;283.64
2872319;Delicious Musical Accessories Olive #211;CSFC;699.30;305.46
2872320;Long-Lasting Musical Accessories Magenta #440;CSFC;699.30;283.64
2872322;Eco-Friendly Musical Accessories White #998;CSFC;699.30;305.46
2872323;Eco-Friendly Musical Accessories Gold #216;CSFC;699.30;283.64
2872401;Luxurious Home Appliances Yellow #849;CSF ;399.60;174.55
2872404;Delicious Home Appliances Green #953;CSF ;399.60;148.37
2872412;Durable Home Appliances Navy #958;CSF ;259.80;124.80
2872413;Long-Lasting Home Appliances Olive #248;CSF ;259.80;124.80
2872414;Delicious Home Appliances Teal #923;CSF ;259.80;148.37
2872417;Stylish Home Appliances Pink #209;CSF ;259.80;113.45
2872501;Innovative Lighting White #586;CS  ;499.90;261.82
2872502;Beautiful Lighting Cyan #636;CS  ;499.90;261.82
2872509;Innovative Lighting Yellow #788;CS  ;499.90;261.82
2872510;Powerful Lighting Blue #659;CS  ;499.90;261.82
2872511;Eco-Friendly Lighting Navy #693;CS  ;499.90;261.82
2872512;Comfortable Lighting Gray #281;CS  ;499.90;261.82
2872514;Useful Lighting Green #940;CS  ;499.90;261.82
2872515;Sustainable Lighting Cyan #832;CS  ;499.90;261.82
2872516;Stylish Lighting Yellow #882;CS  ;499.90;220.80
2872518;Comfortable Lighting Maroon #471;CS  ;499.90;261.82
2872601;Long-Lasting Lighting Navy #918;CS  ;449.60;196.37
2872602;Luxurious Lighting Olive #730;CS  ;449.60;196.37
2872605;Sustainable Lighting Black #829;CS  ;449.60;196.37
2872607;Powerful Lighting White #514;CS  ;449.60;196.37
2872608;Sustainable Lighting Magenta #16;CS  ;449.60;196.37
2872610;Powerful Lighting Navy #993;CS  ;449.60;196.37
2872611;Eco-Friendly Lighting White #420;CS  ;449.60;196.37
2872613;Useful Lighting Black #517;CS  ;449.60;196.37
2872901;Sophisticated Home Appliances Lime #583;CSF ;219.90;196.37
2872903;Durable Home Appliances Lime #937;CSF ;219.90;196.37
2872904;High-Quality Home Appliances Teal #296;CSF ;219.90;196.37
2873010;Elegant Home Appliances Purple #527;CSF ;344.60;218.19
2873011;Stylish Home Appliances Gray #571;CSF ;344.60;218.19
2873015;Luxurious Home Appliances Red #228;CSF ;449.00;218.19
2873016;Long-Lasting Home Appliances Red #473;CSF ;449.00;218.19
2873017;Eco-Friendly Home Appliances Brown #693;CSF ;449.00;218.19
2873018;Useful Home Appliances Navy #695;CSF ;449.00;218.19
2873021;Versatile Home Appliances Orange #239;CSF ;499.50;218.19
2873023;Eco-Friendly Home Appliances Blue #548;CSF ;499.50;218.19
2873108;Sustainable Home Appliances Teal #167;CSF ;429.90;196.37
2873109;Luxurious Home Appliances Purple #531;CSF ;429.90;196.37
2873111;Sustainable Home Appliances Blue #964;CSF ;429.90;196.37
2873117;Beautiful Home Appliances Green #411;CSF ;468.50;196.37
2873200;Stylish Home Appliances Green #788;CSF ;339.90;187.64
2873201;Fun Home Appliances Red #302;CSF ;339.90;187.64
2873202;Sophisticated Home Appliances Cyan #624;CSF ;339.90;187.64
2873203;Luxurious Home Appliances Purple #608;CSF ;339.90;187.64
2873205;Durable Home Appliances Red #226;CSF ;339.90;187.64
2873206;Beautiful Home Appliances Navy #553;CSF ;399.60;148.80
2873208;Versatile Home Appliances Orange #909;CSF ;399.60;174.55
2873916;Modern Lighting Black #761;CS  ;312.90;170.18
2873917;Beautiful Lighting Gold #591;CS  ;312.90;170.18
2873919;Innovative Lighting Maroon #912;CS  ;312.90;170.18
2874200;Beautiful Musical Accessories Brown #824;CSFC;399.90;167.62
2874201;Comfortable Musical Accessories Pink #961;CSFC;399.90;167.62
2874203;Luxurious Musical Accessories Gray #53;CSFC;399.90;167.62
2874205;Comfortable Musical Accessories Navy #910;CSFC;399.90;167.62
2874207;Innovative Musical Accessories Olive #672;CSFC;379.90;159.25
2874210;Powerful Musical Accessories Gray #51;CSFC;379.90;159.25
2874211;Delicious Musical Accessories Gray #277;CSFC;379.90;159.25
2874300;Modern Home Appliances White #485;CSF ;300.00;125.72
2874303;Innovative Home Appliances Teal #595;CSF ;300.00;125.72
2874304;Powerful Home Appliances Brown #200;CSF ;300.00;125.72
2874307;Fun Home Appliances Yellow #600;CSF ;269.90;125.72
2874308;Innovative Home Appliances Black #380;CSF ;269.90;125.72
2874310;Modern Home Appliances Blue #346;CSF ;269.90;104.76
2874313;Long-Lasting Home Appliances Purple #36;CSF ;299.90;125.72
2874317;Versatile Home Appliances Yellow #443;CSF ;299.90;125.72
2874323;Powerful Home Appliances Black #592;CSF ;259.90;125.72
2874504;Eco-Friendly Lighting Magenta #702;CS  ;329.90;138.29
2874505;Fun Lighting Gold #446;CS  ;329.90;138.29
2874506;Delicious Lighting Red #940;CS  ;329.90;112.00
2874507;Luxurious Lighting Teal #468;CS  ;329.90;138.29
2874510;Modern Lighting White #122;CS  ;329.90;138.29
2874511;Practical Lighting Orange #875;CS  ;329.90;138.29
2874512;Fun Lighting Olive #474;CS  ;329.90;125.72
2874513;Luxurious Lighting Gray #606;CS  ;329.90;104.76
2874601;Sustainable Books Maroon #608;CSMC;349.90;146.67
2874602;Comfortable Books Black #652;CSMC;349.90;146.67
2874606;Sustainable Books Teal #360;CSMC;349.90;146.67
2874607;Durable Books Gold #677;CSMC;379.90;159.25
2874608;Long-Lasting Books Navy #336;CSMC;379.90;159.25
2874609;Long-Lasting Books Blue #963;CSMC;379.90;146.67
2874612;Stylish Books Magenta #435;CSMC;379.90;146.67
2874702;Long-Lasting Books Blue #983;CSMC;499.50;218.19
2874704;Useful Books Cyan #513;CSMC;499.50;218.19
2874708;Eco-Friendly Books Teal #657;CSMC;309.90;218.19
2874709;Modern Books Teal #40;CSMC;309.90;218.19
2874711;Innovative Books Orange #502;CSMC;309.90;218.19
2874712;Beautiful Books Maroon #925;CSMC;309.90;218.19
2874715;Powerful Books Teal #23;CSMC;499.50;218.19
2874801;Innovative Lighting Red #880;CS  ;299.90;125.72
2874803;Sophisticated Lighting Olive #333;CS  ;299.90;125.72
2874804;Durable Lighting Magenta #925;CS  ;299.90;125.72
2874806;High-Quality Lighting Maroon #133;CS  ;299.90;125.72
2874808;Sophisticated Lighting Teal #617;CS  ;299.90;125.72
2874809;Comfortable Lighting Silver #864;CS  ;299.90;125.72
2874810;Elegant Lighting Maroon #711;CS  ;299.90;125.72
2874811;Delicious Lighting Teal #275;CS  ;299.90;125.72
2874812;Beautiful Lighting Pink #669;CS  ;299.90;125.72
2875202;Elegant Home Appliances Olive #129;CSF ;372.20;158.40
2875203;Beautiful Home Appliances Gold #171;CSF ;372.20;158.40
2875803;Versatile Home Appliances Black #508;CSF ;474.90;209.45
2875804;Delicious Home Appliances Blue #403;CSF ;474.90;209.46
2875805;Durable Home Appliances Blue #941;CSF ;474.90;209.45
2875808;Innovative Home Appliances Gray #310;CSF ;492.10;177.34
2875811;Long-Lasting Home Appliances Black #19;CSF ;492.10;177.34
2875900;Durable Home Appliances Magenta #40;CSF ;284.90;187.64
2875901;Fun Home Appliances Blue #737;CSF ;284.90;187.64
2875903;Fun Home Appliances Magenta #457;CSF ;284.90;187.64
2875904;Beautiful Home Appliances Yellow #507;CSF ;284.90;187.64
2876002;Useful Home Appliances Lime #336;CSF ;280.00;117.34
2876004;Innovative Home Appliances Navy #60;CSF ;280.00;117.34
2876100;Versatile Lighting Orange #176;CS  ;529.50;231.27
2876101;Useful Lighting Pink #703;CS  ;529.50;231.27
2876102;Modern Lighting Purple #82;CS  ;529.50;231.27
2876103;High-Quality Lighting Blue #810;CS  ;529.50;231.27
2876107;Comfortable Lighting Teal #749;CS  ;529.50;231.27
2876112;Beautiful Lighting Green #462;CS  ;529.50;242.29
2876907;Long-Lasting Home Appliances Navy #541;CSF ;280.00;117.34
2876911;Powerful Home Appliances Yellow #640;CSF ;280.00;117.34
2876912;Comfortable Home Appliances Blue #622;CSF ;280.00;117.34
2876915;Sustainable Home Appliances White #337;CSF ;280.00;117.34
2876916;Fun Home Appliances Yellow #810;CSF ;280.00;117.34
2876918;Long-Lasting Home Appliances Purple #986;CSF ;280.00;117.34
2876920;Useful Home Appliances Silver #558;CSF ;252.90;102.66
2877101;Elegant Books Maroon #939;CSMC;349.90;146.67
2877110;Powerful Books Olive #212;CSMC;296.90;125.72
2877112;Delicious Books Gray #440;CSMC;296.90;125.72
2877113;Beautiful Books Lime #551;CSMC;296.90;125.72
2877114;Durable Books Yellow #75;CSMC;296.90;125.72
2877202;Elegant Musical Accessories Teal #506;CSFC;329.90;138.29
2877204;Elegant Musical Accessories Gray #108;CSFC;329.90;138.29
2877205;High-Quality Musical Accessories Purple #518;CSFC;329.90;138.29
2877214;High-Quality Musical Accessories Gold #727;CSFC;349.90;146.67
2877302;Sophisticated Lighting White #990;CS  ;280.00;117.34
2877700;Elegant Home Decor Black #345;60  ;26.90;11.35
2877900;Long-Lasting Collectibles Brown #9;18  ;71.20;31.10
2879403;Stylish Cleaning Supplies Red #234;1   ;498.00;257.85
2879405;Powerful Cleaning Supplies Teal #409;1   ;498.00;255.19
2879701;Elegant Cleaning Supplies Green #545;1   ;296.00;153.11
2880300;Beautiful Wall Decor Teal #952;AL  ;272.00;105.17
2881800;High-Quality Sports Equipment Silver #184;BB  ;417.00;181.80
2883200;High-Quality Gaming Accessories Gold #657;CBE ;998.00;554.08
2883300;Durable Home Appliances Yellow #352;MGP ;308.00;141.91
2883900;Useful Entertainment Black #994;140 ;10.60;4.38
2885600;Durable Bracelets Brown #891;OPP ;155.00;83.46
2886102;Stylish Automotive Repair Black #149;CAMF;79.90;34.01
2886103;Versatile Automotive Repair Gold #402;CAMF;79.90;34.01
2886104;Sustainable Automotive Repair Yellow #863;CAMF;79.90;34.01
2886106;Powerful Automotive Repair Silver #922;CAMF;49.90;33.03
2886108;Useful Automotive Repair Yellow #757;CAMF;49.90;33.03
2886109;Innovative Automotive Repair Yellow #438;CAMF;49.90;33.03
2886111;Sustainable Automotive Repair White #144;CAMF;49.90;33.03
2891900;Versatile Musical Instruments Cyan #667;52  ;29.90;22.98
2893701;Fun Toys Silver #70;36  ;22.90;18.82
2893800;Useful Creativity Teal #952;DESA;16.40;8.46
2896000;Elegant Consoles Lime #201;CPOC;39.10;18.02
2896301;Elegant Automotive Repair Lime #484;CAMF;80.70;40.38
2896302;Practical Automotive Repair Purple #524;CAMF;80.70;40.38
2896303;Practical Automotive Repair Teal #740;CAMF;80.70;40.38
2896304;Innovative Automotive Repair Pink #117;CAMF;80.70;41.55
2896305;Fun Automotive Repair Green #351;CAMF;80.70;40.38
2896306;Luxurious Automotive Repair Brown #162;CAMF;80.70;41.55
2896310;Comfortable Automotive Repair Cyan #843;CAMF;74.90;41.51
2896313;Fun Automotive Repair Olive #299;CAMF;74.90;41.51
2896502;Delicious Automotive Repair Pink #38;CAMF;114.60;48.74
2896503;Versatile Automotive Repair Green #262;CAMF;114.60;48.74
2896505;Durable Automotive Repair Blue #967;CAMF;114.60;48.74
2896506;Delicious Automotive Repair Gold #794;CAMF;114.60;48.74
2896509;Stylish Automotive Repair Green #504;CAMF;114.60;48.74
2896511;Durable Automotive Repair Lime #594;CAMF;114.60;48.74
2896512;Modern Automotive Repair Navy #686;CAMF;114.60;48.74
2896514;Innovative Automotive Repair Blue #847;CAMF;114.60;48.74
